Dynamics 365 BC/NAV Solution Architect Lead                ,ERBrains Business Solutions             ,"Bengaluru, Karnataka, India"               ,https://in.linkedin.com/jobs/view/dynamics-365-bc-nav-solution-architect-lead-at-erbrains-business-solutions-3809009125?refId=WY5KHw9X60lFf7M23r5ooQ%3D%3D&trackingId=lBExQFr16%2F7xQ3smspzs8A%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Navision/Business Central Developer     ,Potentiam Ltd                           ,"Bengaluru, Karnataka, India"               ,https://in.linkedin.com/jobs/view/microsoft-dynamics-navision-business-central-developer-at-potentiam-ltd-3812731085?refId=WY5KHw9X60lFf7M23r5ooQ%3D%3D&trackingId=V7hAy8G%2F46wj3T1MdyzWJw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Navision Technical Consultant                              ,RAMA Group                              ,"Hyderabad, Telangana, India"               ,https://in.linkedin.com/jobs/view/navision-technical-consultant-at-rama-group-3808374342?refId=WY5KHw9X60lFf7M23r5ooQ%3D%3D&trackingId=N07y99E7vjjJAS5%2FAtMPww%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior AL Programmer                                       ,OptimHire                               ,"Hyderabad, Telangana, India"               ,https://in.linkedin.com/jobs/view/senior-al-programmer-at-optimhire-3811805239?refId=WY5KHw9X60lFf7M23r5ooQ%3D%3D&trackingId=3S6kfH3ztT6z6zP9AeBGYg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Implementation Consultant                                  ,Avalara                                 ,"Pune, Maharashtra, India"                  ,https://in.linkedin.com/jobs/view/implementation-consultant-at-avalara-3811821718?refId=WY5KHw9X60lFf7M23r5ooQ%3D%3D&trackingId=bjvm0ZRSFfpCiC5eWQzWHw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
GN - SONG - C&S - MS Dynamics - 09                         ,Accenture in India                      ,"Bengaluru, Karnataka, India"               ,https://in.linkedin.com/jobs/view/gn-song-c-s-ms-dynamics-09-at-accenture-in-india-3812756765?refId=WY5KHw9X60lFf7M23r5ooQ%3D%3D&trackingId=8f7VKhrwWAsHuOoDOWNefw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Go Live Analyst                                            ,Avalara                                 ,"Pune, Maharashtra, India"                  ,https://in.linkedin.com/jobs/view/go-live-analyst-at-avalara-3811819895?refId=WY5KHw9X60lFf7M23r5ooQ%3D%3D&trackingId=cM%2F6jm%2Fa823D36eh%2FqUlDA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Technical Consultant - Business Central                    ,de facto Infotech                       ,"Sahibzada Ajit Singh Nagar, Punjab, India" ,https://in.linkedin.com/jobs/view/technical-consultant-business-central-at-de-facto-infotech-3809619705?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=e%2F%2Bl4EwaJHUGbos2GBz03Q%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Dynamics 365 BC/NAV Solution Architect Lead                ,ERBrains Business Solutions             ,"Bengaluru, Karnataka, India"               ,https://in.linkedin.com/jobs/view/dynamics-365-bc-nav-solution-architect-lead-at-erbrains-business-solutions-3809009125?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=70w%2FsMS9jbuhpJ9%2FUdPeng%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Microsoft Dynamics Navision/Business Central Developer     ,Potentiam Ltd                           ,"Bengaluru, Karnataka, India"               ,https://in.linkedin.com/jobs/view/microsoft-dynamics-navision-business-central-developer-at-potentiam-ltd-3812731085?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=WJSzf9uYuY%2FcEvmK18A0oQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Navision Technical Consultant                              ,RAMA Group                              ,"Hyderabad, Telangana, India"               ,https://in.linkedin.com/jobs/view/navision-technical-consultant-at-rama-group-3808374342?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=1a9jyq1GUfK8rB6PrTkGXg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior AL Programmer                                       ,OptimHire                               ,"Hyderabad, Telangana, India"               ,https://in.linkedin.com/jobs/view/senior-al-programmer-at-optimhire-3811805239?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=hrU8sNDjnQgsneL%2FQQN%2FpA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Implementation Consultant                                  ,Avalara                                 ,"Pune, Maharashtra, India"                  ,https://in.linkedin.com/jobs/view/implementation-consultant-at-avalara-3811821718?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=Dotq3tECPVqZRL7MnL2zCA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
GN - SONG - C&S - MS Dynamics - 09                         ,Accenture in India                      ,"Bengaluru, Karnataka, India"               ,https://in.linkedin.com/jobs/view/gn-song-c-s-ms-dynamics-09-at-accenture-in-india-3812756765?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=7SlqqdyMrrlIQZkk2%2FaR3Q%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Go Live Analyst                                            ,Avalara                                 ,"Pune, Maharashtra, India"                  ,https://in.linkedin.com/jobs/view/go-live-analyst-at-avalara-3811819895?refId=SFhsRVMb63pyDn9NBVG4PA%3D%3D&trackingId=7rqnWAKH3HjOpcAFb7%2FM3g%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
